time,"Calculated boost (bar)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 1 (%)",
15:21:15.991,,,,-7.8125,
15:21:16.205,,,0.78125,,
15:21:16.441,-0.71325,30,,,
15:21:16.664,,,,-14.84375,
15:21:16.883,,,0,,
15:21:17.110,-0.71325,30,,,
15:21:17.335,,,,-18.75,
15:21:17.560,,,0,,
15:21:17.800,-0.70325,31,,,
15:21:18.027,,,,-14.0625,
15:21:18.257,,,0,,
15:21:18.475,-0.64325,37,,,
15:21:18.701,,,,-9.375,
15:21:18.923,,,0,,
15:21:19.149,-0.64325,37,,,
15:21:19.377,,,,-6.25,
15:21:19.598,,,-2.34375,,
15:21:19.853,-0.63325,38,,,
15:21:20.085,,,,-7.03125,
15:21:20.311,,,-2.34375,,
15:21:20.551,-0.61325,40,,,
15:21:20.783,,,,-6.25,
15:21:21.033,,,-3.125,,
15:21:21.250,-0.47325,54,,,
15:21:21.493,,,,-3.90625,
15:21:21.733,,,-3.90625,,
15:21:21.961,-0.47325,54,,,
15:21:22.189,,,,2.34375,
15:21:22.405,,,-3.90625,,
15:21:22.637,-0.48325,53,,,
15:21:22.913,,,,-7.03125,
15:21:23.148,,,-3.90625,,
15:21:23.382,-0.49325,52,,,
15:21:23.622,,,,-6.25,
15:21:23.841,,,-3.125,,
15:21:24.091,-0.51325,50,,,
15:21:24.312,,,,-7.03125,
15:21:24.530,,,-3.125,,
15:21:24.753,-0.55325,46,,,
15:21:24.986,,,,-9.375,
15:21:25.224,,,-2.34375,,
15:21:25.461,-0.59325,42,,,
15:21:25.701,,,,-9.375,
15:21:25.916,,,-2.34375,,
15:21:26.139,-0.59325,42,,,
15:21:26.394,,,,-10.9375,
15:21:26.615,,,-2.34375,,
15:21:26.834,-0.59325,42,,,
15:21:27.056,,,,-7.03125,
15:21:27.287,,,-2.34375,,
15:21:27.532,-0.59325,42,,,
15:21:27.766,,,,-10.9375,
15:21:27.987,,,-2.34375,,
15:21:28.253,-0.62325,39,,,
15:21:28.475,,,,-7.8125,
15:21:28.694,,,-2.34375,,
15:21:28.917,-0.60325,41,,,
15:21:29.153,,,,-9.375,
15:21:29.396,,,-2.34375,,
15:21:29.614,-0.61325,40,,,
15:21:29.838,,,,-10.15625,
15:21:30.071,,,-2.34375,,
15:21:30.325,-0.60325,41,,,
15:21:30.552,,,,-7.8125,
15:21:30.798,,,-2.34375,,
15:21:31.025,-0.61325,40,,,
15:21:31.242,,,,-7.8125,
15:21:31.471,,,-2.34375,,
15:21:31.691,-0.61325,40,,,
15:21:31.913,,,,-9.375,
15:21:32.155,,,-2.34375,,
15:21:32.390,-0.61325,40,,,
15:21:32.635,,,,-6.25,
15:21:32.879,,,2.34375,,
15:21:33.118,-0.78325,23,,,
15:21:33.370,,,,-3.90625,
15:21:33.591,,,99.21875,,
15:21:33.807,-0.78325,23,,,
15:21:34.032,,,,0,
15:21:34.266,,,99.21875,,
15:21:34.497,-0.78325,23,,,
15:21:34.727,,,,0,
15:21:34.964,,,99.21875,,
15:21:35.200,-0.78325,23,,,
15:21:35.415,,,,0,
15:21:35.654,,,99.21875,,
15:21:35.876,-0.79325,22,,,
15:21:36.093,,,,0,
15:21:36.318,,,99.21875,,
15:21:36.565,-0.79325,22,,,
15:21:36.791,,,,0,
15:21:37.009,,,99.21875,,
15:21:37.239,-0.79325,22,,,
15:21:37.455,,,,0,
15:21:37.702,,,99.21875,,
15:21:37.923,-0.78325,23,,,
15:21:38.165,,,,0,
15:21:38.401,,,99.21875,,
15:21:38.643,-0.76325,25,,,
15:21:38.859,,,,0,
15:21:39.093,,,99.21875,,
15:21:39.322,-0.75325,26,,,
15:21:39.579,,,,0,
15:21:39.808,,,99.21875,,
15:21:40.027,-0.74325,27,,,
15:21:40.256,,,,0,
15:21:40.480,,,99.21875,,
15:21:40.695,-0.74325,27,,,
15:21:40.935,,,,0,
15:21:41.166,,,99.21875,,
15:21:41.405,-0.75325,26,,,
15:21:41.622,,,,0,
15:21:41.856,,,99.21875,,
15:21:42.076,-0.74325,27,,,
15:21:42.323,,,,0,
15:21:42.575,,,0,,
15:21:42.799,-0.74325,27,,,
15:21:43.016,,,,0,
15:21:43.265,,,0,,
15:21:43.478,-0.74325,27,,,
15:21:43.693,,,,0,
15:21:43.941,,,2.34375,,
15:21:44.169,-0.66325,35,,,
15:21:44.398,,,,0,
15:21:44.624,,,1.5625,,
15:21:44.861,-0.63325,38,,,
15:21:45.099,,,,0,
15:21:45.343,,,0.78125,,
15:21:45.572,-0.61325,40,,,
15:21:45.796,,,,-3.90625,
15:21:46.038,,,0,,
15:21:46.274,-0.61325,40,,,
15:21:46.491,,,,-6.25,
15:21:46.715,,,0.78125,,
15:21:46.958,-0.61325,40,,,
15:21:47.194,,,,-7.8125,
15:21:47.436,,,0.78125,,
15:21:47.673,-0.61325,40,,,
15:21:47.893,,,,-7.8125,
15:21:48.115,,,0.78125,,
15:21:48.333,-0.61325,40,,,
15:21:48.564,,,,-7.03125,
15:21:48.808,,,0.78125,,
15:21:49.032,-0.60325,41,,,
15:21:49.249,,,,-6.25,
15:21:49.480,,,0.78125,,
15:21:49.708,-0.60325,41,,,
15:21:49.924,,,,-7.03125,
15:21:50.151,,,0,,
15:21:50.377,-0.56325,45,,,
15:21:50.615,,,,-7.8125,
15:21:50.836,,,0,,
15:21:51.062,-0.55325,46,,,
15:21:51.276,,,,-9.375,
15:21:51.499,,,0,,
15:21:51.731,-0.55325,46,,,
15:21:51.975,,,,-9.375,
15:21:52.190,,,0,,
15:21:52.402,-0.54325,47,,,
15:21:52.627,,,,-10.15625,
15:21:52.861,,,0,,
15:21:53.082,-0.54325,47,,,
15:21:53.322,,,,-10.9375,
15:21:53.549,,,0,,
15:21:53.786,-0.55325,46,,,
15:21:54.011,,,,-9.375,
15:21:54.233,,,0,,
15:21:54.467,-0.54325,47,,,
15:21:54.703,,,,-7.8125,
15:21:54.943,,,0,,
15:21:55.160,-0.55325,46,,,
15:21:55.400,,,,-10.15625,
15:21:55.646,,,0,,
15:21:55.879,-0.39325,62,,,
15:21:56.104,,,,-6.25,
15:21:56.346,,,-2.34375,,
15:21:56.587,-0.32325,69,,,
15:21:56.823,,,,-11.71875,
15:21:57.065,,,-2.34375,,
15:21:57.291,-0.26325,75,,,
15:21:57.511,,,,-5.46875,
15:21:57.753,,,-2.34375,,
15:21:57.985,-0.24325,77,,,
15:21:58.208,,,,0,
15:21:58.466,,,-2.34375,,
15:21:58.689,-0.38325,63,,,
15:21:58.911,,,,3.90625,
15:21:59.151,,,-3.90625,,
15:21:59.396,-0.54325,47,,,
15:21:59.650,,,,-3.90625,
15:21:59.874,,,0,,
15:22:00.105,-0.55325,46,,,
15:22:00.344,,,,0,
15:22:00.563,,,-3.90625,,
15:22:00.809,-0.42325,59,,,
15:22:01.056,,,,8.59375,
15:22:01.272,,,-3.90625,,
15:22:01.509,-0.46325,55,,,
15:22:01.739,,,,0,
15:22:01.957,,,0.78125,,
15:22:02.185,-0.58325,43,,,
15:22:02.418,,,,2.34375,
15:22:02.638,,,-6.25,,
15:22:02.884,-0.27325,74,,,
15:22:03.157,,,,0,
15:22:03.393,,,-5.46875,,
15:22:03.618,-0.42325,59,,,
15:22:03.837,,,,0,
15:22:04.064,,,-3.125,,
15:22:04.297,-0.62325,39,,,
15:22:04.518,,,,0,
15:22:04.737,,,-2.34375,,
15:22:04.950,-0.48325,53,,,
15:22:05.189,,,,3.90625,
15:22:05.408,,,-3.90625,,
15:22:05.639,-0.44325,57,,,
15:22:05.854,,,,2.34375,
15:22:06.075,,,-3.90625,,
15:22:06.312,-0.47325,54,,,
15:22:06.581,,,,3.90625,
15:22:06.818,,,99.21875,,
15:22:07.045,-0.75325,26,,,
15:22:07.283,,,,0.78125,
15:22:07.502,,,-2.34375,,
15:22:07.747,-0.59325,42,,,
15:22:08.023,,,,0,
15:22:08.255,,,-2.34375,,
15:22:08.489,-0.61325,40,,,
15:22:08.718,,,,0,
15:22:08.935,,,-3.125,,
15:22:09.186,-0.55325,46,,,
15:22:09.411,,,,0,
15:22:09.667,,,-3.125,,
15:22:09.893,-0.56325,45,,,
15:22:10.125,,,,-7.8125,
15:22:10.351,,,-2.34375,,
15:22:10.588,-0.58325,43,,,
15:22:10.815,,,,0,
15:22:11.047,,,-2.34375,,
15:22:11.261,-0.58325,43,,,
15:22:11.500,,,,-2.34375,
15:22:11.718,,,-2.34375,,
15:22:11.940,-0.59325,42,,,
15:22:12.167,,,,-5.46875,
15:22:12.427,,,-2.34375,,
15:22:12.658,-0.61325,40,,,
15:22:12.895,,,,3.90625,
15:22:13.136,,,-2.34375,,
15:22:13.373,-0.61325,40,,,
15:22:13.609,,,,0.78125,
15:22:13.844,,,-2.34375,,
15:22:14.077,-0.62325,39,,,
15:22:14.333,,,,0,
15:22:14.566,,,-2.34375,,
15:22:14.786,-0.64325,37,,,
15:22:15.024,,,,-3.90625,
15:22:15.250,,,0,,
15:22:15.492,-0.64325,37,,,
15:22:15.717,,,,0,
15:22:15.957,,,0,,
15:22:16.189,-0.65325,36,,,
15:22:16.410,,,,1.5625,
15:22:16.631,,,0.78125,,
15:22:16.863,-0.79325,22,,,
15:22:17.104,,,,0,
15:22:17.320,,,4.6875,,
15:22:17.549,-0.80325,21,,,
15:22:17.770,,,,0,
15:22:18.008,,,99.21875,,
15:22:18.234,-0.80325,21,,,
15:22:18.468,,,,0,
15:22:18.690,,,99.21875,,
15:22:18.920,-0.80325,21,,,
15:22:19.165,,,,0,
15:22:19.398,,,99.21875,,
15:22:19.631,-0.78325,23,,,
15:22:19.866,,,,0,
15:22:20.085,,,99.21875,,
15:22:20.325,-0.78325,23,,,
15:22:20.543,,,,0,
15:22:20.770,,,99.21875,,
15:22:21.000,-0.78325,23,,,
15:22:21.240,,,,0,
15:22:21.486,,,99.21875,,
15:22:21.714,-0.78325,23,,,
15:22:21.950,,,,0,
15:22:22.165,,,99.21875,,
15:22:22.397,-0.78325,23,,,
15:22:22.653,,,,0,
15:22:22.887,,,99.21875,,
15:22:23.111,-0.78325,23,,,
15:22:23.339,,,,0,
15:22:23.578,,,99.21875,,
15:22:23.799,-0.79325,22,,,
15:22:24.041,,,,0,
15:22:24.266,,,99.21875,,
15:22:24.508,-0.79325,22,,,
15:22:24.752,,,,0.78125,
15:22:24.977,,,-3.125,,
15:22:25.225,-0.20325,81,,,
15:22:25.450,,,,0,
15:22:25.715,,,-3.125,,
15:22:25.933,-0.36325,65,,,
15:22:26.168,,,,0,
15:22:26.392,,,-3.125,,
15:22:26.609,-0.54325,47,,,
15:22:26.860,,,,0,
15:22:27.095,,,-3.125,,
15:22:27.338,-0.63325,38,,,
15:22:27.567,,,,-5.46875,
15:22:27.813,,,0.78125,,
15:22:28.035,-0.71325,30,,,
15:22:28.265,,,,-10.15625,
15:22:28.512,,,0.78125,,
15:22:28.745,-0.72325,29,,,
15:22:28.977,,,,-14.84375,
15:22:29.231,,,0.78125,,
15:22:29.466,-0.68325,33,,,
15:22:29.698,,,,-16.40625,
15:22:29.924,,,-3.125,,
15:22:30.150,-0.51325,50,,,
15:22:30.402,,,,-10.9375,
15:22:30.676,,,-3.90625,,
15:22:30.917,-0.42325,59,,,
15:22:31.148,,,,-3.125,
15:22:31.388,,,-3.90625,,
15:22:31.605,-0.46325,55,,,
15:22:31.827,,,,4.6875,
15:22:32.065,,,-3.125,,
15:22:32.283,-0.50325,51,,,
15:22:32.494,,,,0.78125,
15:22:32.723,,,-3.125,,
15:22:32.948,-0.51325,50,,,
15:22:33.163,,,,-2.34375,
15:22:33.391,,,-3.125,,
15:22:33.639,-0.53325,48,,,
15:22:33.872,,,,0,
15:22:34.090,,,-3.125,,
15:22:34.331,-0.55325,46,,,
15:22:34.583,,,,0,
15:22:34.805,,,-3.125,,
15:22:35.021,-0.56325,45,,,
15:22:35.265,,,,-6.25,
15:22:35.516,,,-3.125,,
15:22:35.760,-0.58325,43,,,
15:22:35.992,,,,-2.34375,
15:22:36.219,,,-3.125,,
15:22:36.436,-0.56325,45,,,
15:22:36.653,,,,3.90625,
15:22:36.891,,,-3.125,,
15:22:37.141,-0.58325,43,,,
15:22:37.369,,,,2.34375,
15:22:37.597,,,-3.125,,
15:22:37.834,-0.58325,43,,,
15:22:38.075,,,,2.34375,
15:22:38.310,,,-2.34375,,
15:22:38.571,-0.61325,40,,,
15:22:38.794,,,,0,
15:22:39.039,,,0,,
15:22:39.271,-0.67325,34,,,
15:22:39.482,,,,0,
15:22:39.700,,,0,,
15:22:39.926,-0.68325,33,,,
15:22:40.163,,,,5.46875,
15:22:40.382,,,0,,
15:22:40.601,-0.68325,33,,,
15:22:40.855,,,,1.5625,
15:22:41.078,,,0,,
15:22:41.323,-0.67325,34,,,
15:22:41.556,,,,0,
15:22:41.793,,,0,,
15:22:42.028,-0.67325,34,,,
15:22:42.261,,,,1.5625,
15:22:42.492,,,0,,
15:22:42.736,-0.66325,35,,,
15:22:42.962,,,,5.46875,
15:22:43.179,,,0,,
15:22:43.400,-0.66325,35,,,
15:22:43.631,,,,0,
15:22:43.850,,,3.90625,,
15:22:44.071,-0.80325,21,,,
15:22:44.300,,,,0,
15:22:44.522,,,99.21875,,
15:22:44.763,-0.79325,22,,,
15:22:45.038,,,,0,
15:22:45.263,,,99.21875,,
15:22:45.490,-0.78325,23,,,
15:22:45.715,,,,0,
15:22:45.962,,,99.21875,,
15:22:46.193,-0.78325,23,,,
15:22:46.426,,,,0,
15:22:46.663,,,0,,
15:22:46.892,-0.73325,28,,,
15:22:47.134,,,,0,
15:22:47.351,,,1.5625,,
15:22:47.597,-0.65325,36,,,
15:22:47.824,,,,1.5625,
15:22:48.049,,,0.78125,,
15:22:48.289,-0.62325,39,,,
15:22:48.523,,,,0,
15:22:48.766,,,0.78125,,
15:22:48.986,-0.61325,40,,,
15:22:49.215,,,,-3.125,
15:22:49.452,,,-3.125,,
15:22:49.678,-0.11325,90,,,
15:22:49.908,,,,-3.90625,
15:22:50.165,,,-5.46875,,
15:22:50.378,-0.05325,96,,,
15:22:50.615,,,,1.5625,
15:22:50.835,,,-3.125,,
15:22:51.055,-0.06325,95,,,
15:22:51.285,,,,2.34375,
15:22:51.511,,,-3.90625,,
15:22:51.749,-0.10325,91,,,
15:22:51.978,,,,11.71875,
15:22:52.205,,,-5.46875,,
15:22:52.447,-0.25325,76,,,
15:22:52.685,,,,4.6875,
15:22:52.939,,,-5.46875,,
15:22:53.178,-0.37325,64,,,
15:22:53.400,,,,2.34375,
15:22:53.634,,,-3.90625,,
15:22:53.859,-0.42325,59,,,
15:22:54.137,,,,0,
15:22:54.371,,,-3.90625,,
15:22:54.595,-0.42325,59,,,
15:22:54.818,,,,0,
15:22:55.059,,,-3.90625,,
15:22:55.297,-0.70325,31,,,
15:22:55.512,,,,-10.15625,
15:22:55.738,,,0.78125,,
15:22:55.964,-0.66325,35,,,
15:22:56.223,,,,-10.9375,
15:22:56.461,,,-3.125,,
15:22:56.696,-0.53325,48,,,
15:22:56.921,,,,-2.34375,
15:22:57.145,,,-3.90625,,
15:22:57.368,-0.40325,61,,,
15:22:57.587,,,,0,
15:22:57.823,,,-5.46875,,
15:22:58.061,-0.27325,74,,,
15:22:58.282,,,,1.5625,
15:22:58.500,,,-6.25,,
15:22:58.729,-0.45325,56,,,
15:22:58.960,,,,0,
15:22:59.194,,,99.21875,,
15:22:59.422,-0.62325,39,,,
15:22:59.645,,,,1.5625,
15:22:59.875,,,-6.25,,
15:23:00.097,-0.25325,76,,,
15:23:00.311,,,,0,
15:23:00.536,,,-5.46875,,
15:23:00.747,-0.28325,73,,,
15:23:00.961,,,,0,
15:23:01.193,,,-5.46875,,
15:23:01.415,-0.29325,72,,,
15:23:01.635,,,,1.5625,
15:23:01.886,,,-5.46875,,
15:23:02.134,-0.29325,72,,,
15:23:02.355,,,,3.90625,
15:23:02.572,,,-5.46875,,
15:23:02.798,-0.34325,67,,,
15:23:03.017,,,,-3.125,
15:23:03.251,,,-5.46875,,
15:23:03.480,-0.47325,54,,,
15:23:03.741,,,,-6.25,
15:23:03.970,,,0,,
15:23:04.195,-0.68325,33,,,
15:23:04.413,,,,-3.90625,
15:23:04.640,,,0,,
15:23:04.857,-0.68325,33,,,
15:23:05.071,,,,-5.46875,
15:23:05.303,,,-3.90625,,
15:23:05.536,-0.44325,57,,,
15:23:05.772,,,,0,
15:23:05.996,,,-3.90625,,
15:23:06.225,-0.44325,57,,,
15:23:06.462,,,,-2.34375,
15:23:06.678,,,-3.90625,,
15:23:06.912,-0.29325,72,,,
15:23:07.140,,,,0.78125,
15:23:07.365,,,-6.25,,
15:23:07.626,-0.08325,93,,,
15:23:07.865,,,,3.90625,
15:23:08.076,,,-5.46875,,
15:23:08.309,-0.45325,56,,,
15:23:08.523,,,,-3.125,
15:23:08.738,,,-3.90625,,
15:23:08.968,-0.50325,51,,,
15:23:09.179,,,,-3.90625,
15:23:09.395,,,-3.90625,,
15:23:09.615,-0.49325,52,,,
15:23:09.841,,,,0,
15:23:10.060,,,-5.46875,,
15:23:10.308,-0.51325,50,,,
15:23:10.529,,,,-3.90625,
15:23:10.753,,,-3.90625,,
15:23:10.984,-0.50325,51,,,
15:23:11.250,,,,-5.46875,
15:23:11.494,,,-3.90625,,
15:23:11.728,-0.48325,53,,,
15:23:11.968,,,,-3.90625,
15:23:12.202,,,-5.46875,,
15:23:12.424,-0.48325,53,,,
15:23:12.651,,,,-6.25,
15:23:12.885,,,-3.90625,,
15:23:13.126,-0.49325,52,,,
15:23:13.345,,,,-7.03125,
15:23:13.580,,,-3.90625,,
15:23:13.818,-0.55325,46,,,
15:23:14.037,,,,-10.15625,
15:23:14.297,,,-3.125,,
15:23:14.525,-0.68325,33,,,
15:23:14.763,,,,-10.15625,
15:23:15.049,,,-3.125,,
15:23:15.267,-0.57325,44,,,
15:23:15.508,,,,-7.8125,
15:23:15.759,,,-3.90625,,
15:23:15.989,-0.52325,49,,,
15:23:16.217,,,,-7.03125,
15:23:16.454,,,-3.90625,,
15:23:16.690,-0.50325,51,,,
15:23:16.910,,,,-2.34375,
15:23:17.145,,,-5.46875,,
15:23:17.367,-0.41325,60,,,
15:23:17.591,,,,-3.90625,
15:23:17.822,,,-5.46875,,
15:23:18.052,-0.43325,58,,,
15:23:18.268,,,,-3.125,
15:23:18.495,,,0,,
15:23:18.730,-0.72325,29,,,
15:23:18.942,,,,-10.15625,
15:23:19.159,,,-2.34375,,
15:23:19.378,-0.60325,41,,,
15:23:19.603,,,,0,
15:23:19.833,,,-2.34375,,
15:23:20.055,-0.65325,36,,,
15:23:20.282,,,,0,
15:23:20.518,,,-5.46875,,
15:23:20.747,-0.44325,57,,,
15:23:20.980,,,,0,
15:23:21.217,,,-3.90625,,
15:23:21.436,-0.50325,51,,,
15:23:21.681,,,,-2.34375,
15:23:21.902,,,-3.90625,,
15:23:22.121,-0.58325,43,,,
15:23:22.369,,,,-2.34375,
15:23:22.588,,,-3.125,,
15:23:22.817,-0.59325,42,,,
15:23:23.079,,,,0,
15:23:23.303,,,-3.125,,
15:23:23.541,-0.76325,25,,,
15:23:23.758,,,,0,
15:23:24.009,,,99.21875,,
15:23:24.227,-0.79325,22,,,
15:23:24.463,,,,0,
15:23:24.734,,,99.21875,,
15:23:25.011,-0.79325,22,,,
15:23:25.243,,,,0,
15:23:25.468,,,2.34375,,
15:23:25.684,-0.80325,21,,,
15:23:25.909,,,,0,
15:23:26.140,,,3.90625,,
15:23:26.360,-0.80325,21,,,
15:23:26.591,,,,0,
15:23:26.810,,,99.21875,,
15:23:27.067,-0.79325,22,,,
15:23:27.287,,,,0,
15:23:27.516,,,99.21875,,
15:23:27.757,-0.80325,21,,,
15:23:27.983,,,,0,
15:23:28.218,,,99.21875,,
15:23:28.451,-0.79325,22,,,
15:23:28.681,,,,0,
15:23:28.916,,,2.34375,,
15:23:29.155,-0.79325,22,,,
15:23:29.396,,,,0,
15:23:29.619,,,3.90625,,
15:23:29.851,-0.80325,21,,,
15:23:30.089,,,,0,
15:23:30.314,,,2.34375,,
15:23:30.530,-0.79325,22,,,
15:23:30.764,,,,0,
15:23:30.994,,,99.21875,,
15:23:31.229,-0.79325,22,,,
15:23:31.474,,,,0,
15:23:31.712,,,99.21875,,
15:23:31.939,-0.79325,22,,,
15:23:32.152,,,,0,
15:23:32.394,,,99.21875,,
15:23:32.626,-0.79325,22,,,
15:23:32.865,,,,0,
15:23:33.100,,,99.21875,,
15:23:33.329,-0.79325,22,,,
15:23:33.559,,,,0,
15:23:33.778,,,99.21875,,
15:23:34.005,-0.81325,20,,,
15:23:34.242,,,,0,
15:23:34.459,,,99.21875,,
15:23:34.704,-0.78325,23,,,
15:23:34.947,,,,0,
15:23:35.186,,,0,,
15:23:35.408,-0.71325,30,,,
15:23:35.649,,,,0.78125,
15:23:35.884,,,1.5625,,
15:23:36.112,-0.64325,37,,,
15:23:36.335,,,,0.78125,
15:23:36.566,,,0,,
15:23:36.792,-0.59325,42,,,
15:23:37.040,,,,0,
15:23:37.264,,,0,,
15:23:37.495,-0.56325,45,,,
15:23:37.723,,,,0,
15:23:37.949,,,0,,
15:23:38.173,-0.56325,45,,,
15:23:38.406,,,,-3.125,
15:23:38.638,,,0,,
15:23:38.858,-0.33325,68,,,
15:23:39.085,,,,-6.25,
15:23:39.307,,,-3.90625,,
15:23:39.536,-0.08325,93,,,
15:23:39.764,,,,-2.34375,
15:23:39.994,,,-6.25,,
15:23:40.212,-0.05325,96,,,
15:23:40.440,,,,0,
15:23:40.680,,,-7.03125,,
15:23:40.915,-0.06325,95,,,
15:23:41.146,,,,0,
15:23:41.371,,,-7.03125,,
15:23:41.593,-0.05325,96,,,
15:23:41.807,,,,0,
15:23:42.060,,,-7.03125,,
15:23:42.294,-0.06325,95,,,
15:23:42.512,,,,0,
15:23:42.747,,,-7.03125,,
15:23:42.982,-0.07325,94,,,
15:23:43.206,,,,0,
15:23:43.441,,,-7.03125,,
15:23:43.710,-0.10325,91,,,
15:23:43.942,,,,0,
15:23:44.157,,,-6.25,,
15:23:44.379,-0.07325,94,,,
15:23:44.613,,,,0,
15:23:44.877,,,-7.03125,,
15:23:45.102,-0.06325,95,,,
15:23:45.339,,,,2.34375,
15:23:45.583,,,-7.03125,,
15:23:45.818,-0.07325,94,,,
15:23:46.066,,,,4.6875,
15:23:46.284,,,-7.03125,,
15:23:46.519,-0.07325,94,,,
15:23:46.742,,,,0,
15:23:46.966,,,99.21875,,
15:23:47.192,-0.79325,22,,,
15:23:47.411,,,,0,
15:23:47.653,,,99.21875,,
15:23:47.882,-0.81325,20,,,
15:23:48.117,,,,0,
15:23:48.364,,,99.21875,,
15:23:48.579,-0.81325,20,,,
15:23:48.846,,,,0,
15:23:49.074,,,99.21875,,
15:23:49.307,-0.81325,20,,,
15:23:49.535,,,,0,
15:23:49.775,,,99.21875,,
15:23:50.020,-0.77325,24,,,
15:23:50.246,,,,0,
15:23:50.478,,,-7.03125,,
15:23:50.695,-0.08325,93,,,
15:23:50.973,,,,3.90625,
15:23:51.202,,,-7.03125,,
15:23:51.423,-0.05325,96,,,
15:23:51.669,,,,0,
15:23:51.895,,,-7.03125,,
15:23:52.131,-0.05325,96,,,
15:23:52.372,,,,0,
15:23:52.586,,,-7.03125,,
15:23:52.819,-0.09325,92,,,
15:23:53.064,,,,6.25,
15:23:53.292,,,99.21875,,
15:23:53.504,-0.82325,19,,,
15:23:53.731,,,,0,
15:23:53.969,,,99.21875,,
15:23:54.183,-0.81325,20,,,
15:23:54.402,,,,0,
15:23:54.619,,,99.21875,,
15:23:54.848,-0.81325,20,,,
15:23:55.078,,,,0,
15:23:55.313,,,2.34375,,
15:23:55.552,-0.80325,21,,,
15:23:55.775,,,,0,
15:23:56.005,,,4.6875,,
15:23:56.245,-0.80325,21,,,
15:23:56.474,,,,0,
15:23:56.753,,,99.21875,,
15:23:56.972,-0.79325,22,,,
15:23:57.189,,,,0,
15:23:57.425,,,99.21875,,
15:23:57.659,-0.79325,22,,,
15:23:57.892,,,,0,
15:23:58.123,,,99.21875,,
15:23:58.360,-0.79325,22,,,
15:23:58.580,,,,0,
15:23:58.808,,,99.21875,,
15:23:59.027,-0.80325,21,,,
15:23:59.280,,,,0,
15:23:59.528,,,99.21875,,
15:23:59.765,-0.66325,35,,,
15:24:00.003,,,,1.5625,
15:24:00.227,,,-5.46875,,
15:24:00.463,-0.25325,76,,,
15:24:00.702,,,,0,
15:24:00.955,,,-6.25,,
15:24:01.181,-0.08325,93,,,
15:24:01.414,,,,8.59375,
15:24:01.648,,,-6.25,,
15:24:01.870,-0.08325,93,,,
15:24:02.108,,,,18.75,
15:24:02.345,,,-6.25,,
15:24:02.578,-0.08325,93,,,
15:24:02.809,,,,11.71875,
15:24:03.033,,,-6.25,,
15:24:03.249,-0.11325,90,,,
15:24:03.484,,,,9.375,
15:24:03.721,,,-6.25,,
15:24:03.938,-0.19325,82,,,
15:24:04.157,,,,12.5,
15:24:04.380,,,-5.46875,,
15:24:04.613,-0.32325,69,,,
15:24:04.852,,,,1.5625,
15:24:05.069,,,-3.90625,,
15:24:05.290,-0.45325,56,,,
15:24:05.536,,,,3.90625,
15:24:05.751,,,-3.90625,,
15:24:05.988,-0.50325,51,,,
15:24:06.211,,,,3.90625,
15:24:06.428,,,-3.90625,,
15:24:06.672,-0.49325,52,,,
15:24:06.908,,,,3.90625,
15:24:07.121,,,-3.90625,,
15:24:07.341,-0.51325,50,,,
15:24:07.583,,,,9.375,
15:24:07.811,,,-3.125,,
15:24:08.041,-0.53325,48,,,
15:24:08.281,,,,8.59375,
15:24:08.518,,,-3.125,,
15:24:08.744,-0.59325,42,,,
15:24:08.957,,,,3.90625,
15:24:09.182,,,-2.34375,,
15:24:09.402,-0.61325,40,,,
15:24:09.634,,,,4.6875,
15:24:09.882,,,-2.34375,,
15:24:10.111,-0.62325,39,,,
15:24:10.323,,,,5.46875,
15:24:10.556,,,-2.34375,,
15:24:10.783,-0.61325,40,,,
15:24:11.001,,,,2.34375,
15:24:11.261,,,-2.34375,,
15:24:11.487,-0.61325,40,,,
15:24:11.715,,,,0,
15:24:11.956,,,-2.34375,,
15:24:12.192,-0.61325,40,,,
15:24:12.415,,,,-3.125,
15:24:12.647,,,-2.34375,,
15:24:12.885,-0.61325,40,,,
15:24:13.147,,,,-3.90625,
15:24:13.382,,,-2.34375,,
15:24:13.609,-0.60325,41,,,
15:24:13.834,,,,-3.90625,
15:24:14.048,,,-2.34375,,
15:24:14.269,-0.62325,39,,,
15:24:14.507,,,,-2.34375,
15:24:14.742,,,3.90625,,
15:24:14.981,-0.80325,21,,,
15:24:15.209,,,,0,
15:24:15.429,,,99.21875,,
15:24:15.653,-0.79325,22,,,
15:24:15.890,,,,0,
15:24:16.121,,,99.21875,,
15:24:16.368,-0.80325,21,,,
15:24:16.584,,,,0,
15:24:16.822,,,99.21875,,
15:24:17.047,-0.80325,21,,,
15:24:17.261,,,,0,
15:24:17.501,,,99.21875,,
15:24:17.732,-0.80325,21,,,
15:24:17.965,,,,0,
15:24:18.183,,,99.21875,,
15:24:18.422,-0.80325,21,,,
15:24:18.662,,,,0,
15:24:18.884,,,99.21875,,
15:24:19.112,-0.81325,20,,,
15:24:19.349,,,,0,
15:24:19.586,,,99.21875,,
15:24:19.807,-0.80325,21,,,
15:24:20.034,,,,0,
15:24:20.246,,,99.21875,,
15:24:20.471,-0.82325,19,,,
15:24:20.711,,,,0,
15:24:20.934,,,99.21875,,
15:24:21.147,-0.81325,20,,,
15:24:21.380,,,,0,
15:24:21.609,,,99.21875,,
15:24:21.847,-0.80325,21,,,
15:24:22.080,,,,0,
15:24:22.322,,,99.21875,,
